payment_id,customer_id,staff_id,rental_id,amount,payment_date
8884,329,2,3976.0,2.99,2005-07-06T22:00:20.000Z
8885,329,2,4076.0,4.99,2005-07-07T03:52:15.000Z
8886,329,1,4415.0,4.99,2005-07-07T21:01:43.000Z
8887,329,1,4465.0,1.99,2005-07-07T23:07:45.000Z
8888,329,2,4674.0,2.99,2005-07-08T09:19:28.000Z
8889,329,1,7980.0,4.99,2005-07-28T13:16:49.000Z
8890,329,2,8172.0,7.99,2005-07-28T20:34:36.000Z
8891,329,1,8460.0,6.99,2005-07-29T07:08:03.000Z
8892,329,2,8941.0,0.99,2005-07-30T01:59:21.000Z
8893,329,2,9024.0,4.99,2005-07-30T04:44:42.000Z
8894,329,2,9219.0,0.99,2005-07-30T12:15:21.000Z
8895,329,1,9381.0,0.99,2005-07-30T18:23:04.000Z
8896,329,1,9827.0,6.99,2005-07-31T10:56:55.000Z
8897,329,1,10473.0,7.99,2005-08-01T08:56:24.000Z
8898,329,2,10490.0,0.99,2005-08-01T09:37:11.000Z
8899,329,1,11130.0,2.99,2005-08-02T08:08:59.000Z
8900,329,2,11169.0,3.99,2005-08-02T09:19:42.000Z
8901,329,2,11697.0,0.99,2005-08-17T06:09:19.000Z
8902,329,1,12659.0,6.99,2005-08-18T18:05:49.000Z
8903,329,1,13627.0,8.99,2005-08-20T05:59:00.000Z
8904,329,1,14900.0,4.99,2005-08-22T03:27:48.000Z
8905,329,2,15011.0,4.99,2005-08-22T07:31:07.000Z
8906,329,1,15308.0,2.99,2005-08-22T18:54:31.000Z
8907,330,1,704.0,3.99,2005-05-29T01:44:43.000Z
8908,330,2,967.0,7.99,2005-05-30T18:12:06.000Z
8909,330,1,1219.0,6.99,2005-06-15T02:25:59.000Z
8910,330,2,1511.0,5.99,2005-06-15T21:45:06.000Z
8911,330,2,2885.0,0.99,2005-06-20T00:33:42.000Z
8912,330,1,2936.0,4.99,2005-06-20T04:09:27.000Z
8913,330,2,3061.0,2.99,2005-06-20T12:48:21.000Z
8914,330,2,3603.0,4.99,2005-07-06T04:25:03.000Z
8915,330,2,3659.0,2.99,2005-07-06T07:03:14.000Z
8916,330,2,3760.0,2.99,2005-07-06T11:49:28.000Z
8917,330,1,4124.0,1.99,2005-07-07T06:19:54.000Z
8918,330,2,5149.0,2.99,2005-07-09T07:28:23.000Z
8919,330,1,5750.0,5.99,2005-07-10T11:20:41.000Z
8920,330,1,6656.0,0.99,2005-07-12T10:09:47.000Z
8921,330,2,6678.0,2.99,2005-07-12T10:58:36.000Z
8922,330,1,6719.0,2.99,2005-07-12T12:40:37.000Z
8923,330,2,7894.0,2.99,2005-07-28T09:53:58.000Z
8924,330,1,8680.0,4.99,2005-07-29T15:08:03.000Z
8925,330,2,10100.0,4.99,2005-07-31T19:47:18.000Z
8926,330,2,11259.0,3.99,2005-08-02T12:46:30.000Z
8927,330,1,12062.0,2.99,2005-08-17T20:24:47.000Z
8928,330,1,12394.0,2.99,2005-08-18T08:05:15.000Z
8929,330,1,12740.0,4.99,2005-08-18T21:17:04.000Z
8930,330,1,12867.0,0.99,2005-08-19T01:40:11.000Z
8931,330,2,11709.0,2.99,2006-02-14T15:16:03.000Z
8932,331,2,87.0,0.99,2005-05-25T12:52:43.000Z
8933,331,1,996.0,2.99,2005-05-30T23:06:20.000Z
8934,331,1,1415.0,2.99,2005-06-15T16:31:57.000Z
8935,331,2,2528.0,6.99,2005-06-19T00:14:12.000Z
8936,331,1,2587.0,2.99,2005-06-19T04:06:14.000Z
8937,331,1,3505.0,4.99,2005-07-05T23:19:32.000Z
8938,331,1,3613.0,4.99,2005-07-06T04:45:53.000Z
8939,331,2,3871.0,8.99,2005-07-06T16:58:51.000Z
8940,331,1,4051.0,4.99,2005-07-07T02:37:28.000Z
8941,331,2,4063.0,5.99,2005-07-07T03:23:57.000Z
8942,331,1,4326.0,10.99,2005-07-07T17:01:22.000Z
8943,331,1,5152.0,2.99,2005-07-09T07:34:44.000Z
8944,331,1,5885.0,1.99,2005-07-10T18:33:50.000Z
8945,331,1,5947.0,5.99,2005-07-10T22:07:42.000Z
8946,331,1,8231.0,0.99,2005-07-28T23:14:37.000Z
8947,331,2,8995.0,4.99,2005-07-30T03:53:11.000Z
8948,331,1,9401.0,5.99,2005-07-30T19:18:19.000Z
8949,331,2,10188.0,6.99,2005-07-31T23:19:41.000Z
8950,331,1,11052.0,5.99,2005-08-02T05:26:19.000Z
8951,331,1,11362.0,2.99,2005-08-02T16:47:25.000Z
8952,331,2,12533.0,4.99,2005-08-18T13:01:40.000Z
8953,331,1,13795.0,0.99,2005-08-20T11:32:09.000Z
8954,331,1,14256.0,7.99,2005-08-21T04:52:27.000Z
8955,331,1,14628.0,1.99,2005-08-21T17:37:24.000Z
8956,331,1,15339.0,2.99,2005-08-22T19:52:12.000Z
8957,331,2,15447.0,3.99,2005-08-22T23:53:57.000Z
8958,331,1,15521.0,2.99,2005-08-23T02:30:51.000Z
8959,332,2,600.0,3.99,2005-05-28T13:08:19.000Z
8960,332,1,1000.0,6.99,2005-05-30T23:25:56.000Z
8961,332,1,4100.0,6.99,2005-07-07T05:20:52.000Z
8962,332,1,4302.0,6.99,2005-07-07T15:47:53.000Z
8963,332,2,5116.0,2.99,2005-07-09T06:10:12.000Z
8964,332,1,5277.0,1.99,2005-07-09T13:40:42.000Z
8965,332,2,5381.0,2.99,2005-07-09T18:11:11.000Z
8966,332,2,5388.0,0.99,2005-07-09T18:25:25.000Z
8967,332,1,5440.0,0.99,2005-07-09T20:45:17.000Z
8968,332,2,7049.0,7.99,2005-07-27T02:32:41.000Z
8969,332,2,7418.0,2.99,2005-07-27T15:59:09.000Z
8970,332,2,7577.0,8.99,2005-07-27T21:56:07.000Z
8971,332,2,7578.0,4.99,2005-07-27T21:58:17.000Z
8972,332,2,7934.0,8.99,2005-07-28T11:33:10.000Z
8973,332,2,8173.0,6.99,2005-07-28T20:35:44.000Z
8974,332,1,9324.0,1.99,2005-07-30T16:28:52.000Z
8975,332,1,9388.0,5.99,2005-07-30T18:27:22.000Z
8976,332,1,9921.0,0.99,2005-07-31T13:59:21.000Z
8977,332,1,10026.0,4.99,2005-07-31T17:31:51.000Z
8978,332,1,10307.0,0.99,2005-08-01T03:21:54.000Z
8979,332,2,10439.0,0.99,2005-08-01T07:54:26.000Z
8980,332,1,11229.0,5.99,2005-08-02T11:56:37.000Z
8981,332,2,11564.0,2.99,2005-08-17T00:27:49.000Z
8982,332,2,12318.0,4.99,2005-08-18T05:21:56.000Z
8983,332,2,13673.0,2.99,2005-08-20T07:27:30.000Z
8984,332,2,14783.0,4.99,2005-08-21T23:21:57.000Z
8985,332,2,15194.0,0.99,2005-08-22T15:07:34.000Z
8986,332,1,15210.0,3.99,2005-08-22T15:37:36.000Z
8987,333,1,4.0,4.99,2005-05-24T22:04:41.000Z
8988,333,1,1667.0,2.99,2005-06-16T09:18:59.000Z
8989,333,1,2149.0,6.99,2005-06-17T21:50:00.000Z
8990,333,1,2929.0,1.99,2005-06-20T03:47:39.000Z
8991,333,1,3110.0,2.99,2005-06-20T16:40:12.000Z
8992,333,2,5032.0,0.99,2005-07-09T01:39:47.000Z
8993,333,1,5645.0,1.99,2005-07-10T05:58:21.000Z
8994,333,2,5892.0,4.99,2005-07-10T19:02:42.000Z
8995,333,2,6275.0,0.99,2005-07-11T15:12:11.000Z
8996,333,2,6931.0,4.99,2005-07-26T22:02:57.000Z
8997,333,2,6958.0,0.99,2005-07-26T23:02:41.000Z
8998,333,2,7076.0,6.99,2005-07-27T03:12:14.000Z
8999,333,2,7246.0,0.99,2005-07-27T09:30:41.000Z
9000,333,1,8719.0,4.99,2005-07-29T16:45:45.000Z
9001,333,2,9148.0,4.99,2005-07-30T09:39:10.000Z
9002,333,2,9338.0,10.99,2005-07-30T17:03:13.000Z
9003,333,2,10035.0,4.99,2005-07-31T17:46:46.000Z
9004,333,1,10062.0,2.99,2005-07-31T18:24:55.000Z
9005,333,2,10844.0,4.99,2005-08-01T22:46:58.000Z
9006,333,1,12427.0,6.99,2005-08-18T09:24:17.000Z
9007,333,2,12661.0,0.99,2005-08-18T18:10:10.000Z
9008,333,1,13579.0,3.99,2005-08-20T04:22:06.000Z
9009,333,2,13710.0,4.99,2005-08-20T08:35:20.000Z
9010,333,1,14057.0,4.99,2005-08-20T21:22:59.000Z
9011,333,1,14740.0,2.99,2005-08-21T21:35:33.000Z
9012,333,2,15253.0,2.99,2005-08-22T17:05:21.000Z
9013,333,1,15313.0,4.99,2005-08-22T18:59:42.000Z
9014,334,1,13.0,6.99,2005-05-24T23:22:55.000Z
9015,334,1,431.0,8.99,2005-05-27T15:31:05.000Z
9016,334,2,1187.0,4.99,2005-06-14T23:58:50.000Z
9017,334,1,1298.0,4.99,2005-06-15T08:32:53.000Z
9018,334,2,2476.0,0.99,2005-06-18T19:57:12.000Z
9019,334,1,3662.0,4.99,2005-07-06T07:11:48.000Z
9020,334,1,4603.0,6.99,2005-07-08T05:57:07.000Z
9021,334,2,5014.0,4.99,2005-07-09T00:51:49.000Z
9022,334,2,5434.0,0.99,2005-07-09T20:25:20.000Z
9023,334,2,5818.0,5.99,2005-07-10T14:51:12.000Z
9024,334,1,5845.0,4.99,2005-07-10T16:23:14.000Z
9025,334,2,6641.0,5.99,2005-07-12T09:33:14.000Z
9026,334,2,6749.0,4.99,2005-07-12T13:43:05.000Z
9027,334,1,6987.0,2.99,2005-07-26T23:59:50.000Z
9028,334,1,8977.0,7.99,2005-07-30T03:14:07.000Z
9029,334,1,9633.0,2.99,2005-07-31T04:04:08.000Z
9030,334,1,10207.0,3.99,2005-07-31T23:53:01.000Z
9031,334,1,10408.0,4.99,2005-08-01T06:42:10.000Z
9032,334,1,10492.0,2.99,2005-08-01T09:42:28.000Z
9033,334,1,10879.0,1.99,2005-08-01T23:33:20.000Z
9034,334,2,10997.0,7.99,2005-08-02T03:49:02.000Z
9035,334,2,12677.0,4.99,2005-08-18T18:36:05.000Z
9036,334,2,13325.0,4.99,2005-08-19T18:52:02.000Z
9037,334,1,13876.0,2.99,2005-08-20T14:15:28.000Z
9038,334,1,14645.0,0.99,2005-08-21T18:12:47.000Z
9039,334,1,14984.0,7.99,2005-08-22T06:35:31.000Z
9040,334,2,15548.0,0.99,2005-08-23T03:26:20.000Z
9041,334,2,15656.0,4.99,2005-08-23T07:38:58.000Z
9042,334,1,15669.0,3.99,2005-08-23T08:06:17.000Z
9043,334,1,14219.0,0.99,2006-02-14T15:16:03.000Z
9044,335,1,3329.0,4.99,2005-06-21T08:20:31.000Z
9045,335,1,3607.0,0.99,2005-07-06T04:30:09.000Z
9046,335,2,4016.0,0.99,2005-07-07T00:05:50.000Z
9047,335,2,4032.0,2.99,2005-07-07T01:34:13.000Z
9048,335,1,4279.0,4.99,2005-07-07T14:01:53.000Z
9049,335,1,4387.0,8.99,2005-07-07T19:56:47.000Z
9050,335,1,5024.0,4.99,2005-07-09T01:25:12.000Z
9051,335,1,5252.0,0.99,2005-07-09T12:40:44.000Z
9052,335,2,5728.0,2.99,2005-07-10T10:26:14.000Z
9053,335,1,6624.0,7.99,2005-07-12T08:05:50.000Z
9054,335,1,6906.0,0.99,2005-07-12T21:03:02.000Z
9055,335,2,8634.0,3.99,2005-07-29T13:19:57.000Z
9056,335,1,8855.0,2.99,2005-07-29T22:40:10.000Z
9057,335,1,9125.0,5.99,2005-07-30T08:43:39.000Z
9058,335,2,9361.0,4.99,2005-07-30T17:43:49.000Z
9059,335,1,9428.0,0.99,2005-07-30T20:18:37.000Z
9060,335,2,10606.0,4.99,2005-08-01T13:39:15.000Z
9061,335,2,13267.0,0.99,2005-08-19T16:31:36.000Z
9062,335,1,13622.0,1.99,2005-08-20T05:45:32.000Z
9063,335,1,14014.0,2.99,2005-08-20T19:47:09.000Z
9064,335,2,15005.0,4.99,2005-08-22T07:15:44.000Z
9065,335,2,15101.0,0.99,2005-08-22T10:56:02.000Z
9066,335,2,11541.0,0.99,2006-02-14T15:16:03.000Z
9067,336,1,1478.0,2.99,2005-06-15T20:12:13.000Z
9068,336,2,2212.0,2.99,2005-06-18T01:36:10.000Z
9069,336,2,2475.0,2.99,2005-06-18T19:52:46.000Z
9070,336,1,2575.0,2.99,2005-06-19T03:32:52.000Z
9071,336,2,2719.0,4.99,2005-06-19T13:50:19.000Z
9072,336,1,2954.0,2.99,2005-06-20T05:45:00.000Z
9073,336,2,3204.0,4.99,2005-06-20T23:37:50.000Z
9074,336,2,3349.0,0.99,2005-06-21T10:17:35.000Z
9075,336,2,4323.0,5.99,2005-07-07T16:55:53.000Z
9076,336,1,4595.0,2.99,2005-07-08T05:40:25.000Z
9077,336,2,5649.0,2.99,2005-07-10T06:15:07.000Z
9078,336,2,5667.0,0.99,2005-07-10T07:11:03.000Z
9079,336,2,6263.0,4.99,2005-07-11T14:33:50.000Z
9080,336,2,6382.0,6.99,2005-07-11T20:58:53.000Z
9081,336,2,8275.0,4.99,2005-07-29T00:35:47.000Z
9082,336,1,8407.0,6.99,2005-07-29T05:37:02.000Z
9083,336,2,8607.0,4.99,2005-07-29T12:18:00.000Z
9084,336,2,8951.0,8.99,2005-07-30T02:18:24.000Z
9085,336,2,9306.0,0.99,2005-07-30T15:47:17.000Z
9086,336,1,10055.0,0.99,2005-07-31T18:15:58.000Z
9087,336,2,11743.0,2.99,2005-08-17T07:49:05.000Z
9088,336,1,12323.0,8.99,2005-08-18T05:36:22.000Z
9089,336,2,12794.0,0.99,2005-08-18T23:20:37.000Z
9090,336,2,12926.0,3.99,2005-08-19T04:00:16.000Z
9091,336,2,13066.0,0.99,2005-08-19T08:50:39.000Z
9092,336,2,13689.0,4.99,2005-08-20T08:04:30.000Z
9093,336,1,14295.0,2.99,2005-08-21T06:09:27.000Z
9094,336,1,15073.0,10.99,2005-08-22T10:01:15.000Z
9095,336,2,15848.0,2.99,2005-08-23T14:41:12.000Z
9096,336,1,13022.0,0.99,2006-02-14T15:16:03.000Z
9097,337,1,374.0,6.99,2005-05-27T07:26:30.000Z
9098,337,1,572.0,4.99,2005-05-28T09:30:13.000Z
9099,337,1,839.0,8.99,2005-05-29T23:28:12.000Z
9100,337,2,1969.0,4.99,2005-06-17T08:22:22.000Z
9101,337,1,2014.0,5.99,2005-06-17T11:03:28.000Z
9102,337,1,3626.0,5.99,2005-07-06T05:15:35.000Z
9103,337,1,4091.0,6.99,2005-07-07T04:53:38.000Z
9104,337,2,4093.0,4.99,2005-07-07T04:54:50.000Z
9105,337,2,4855.0,4.99,2005-07-08T17:45:50.000Z
9106,337,1,5050.0,2.99,2005-07-09T02:54:38.000Z
9107,337,1,6212.0,0.99,2005-07-11T11:40:48.000Z
9108,337,2,6305.0,7.99,2005-07-11T17:02:25.000Z
9109,337,1,6620.0,2.99,2005-07-12T07:51:03.000Z
9110,337,1,7410.0,4.99,2005-07-27T15:41:59.000Z
9111,337,1,8516.0,4.99,2005-07-29T09:00:03.000Z
9112,337,2,8919.0,8.99,2005-07-30T00:57:03.000Z
9113,337,2,9051.0,5.99,2005-07-30T06:05:54.000Z
9114,337,1,10664.0,0.99,2005-08-01T15:51:15.000Z
9115,337,2,10765.0,0.99,2005-08-01T19:34:51.000Z
9116,337,2,11252.0,2.99,2005-08-02T12:42:13.000Z
9117,337,1,11734.0,3.99,2005-08-17T07:34:22.000Z
9118,337,1,12369.0,6.99,2005-08-18T06:57:43.000Z
9119,337,2,13305.0,6.99,2005-08-19T17:57:05.000Z
9120,337,1,13678.0,4.99,2005-08-20T07:38:24.000Z
9121,337,2,13892.0,3.99,2005-08-20T14:50:17.000Z
9122,337,2,14118.0,5.99,2005-08-21T00:13:37.000Z
9123,337,2,15241.0,4.99,2005-08-22T16:47:40.000Z
9124,337,1,15292.0,4.99,2005-08-22T18:28:56.000Z
9125,337,2,11847.0,0.99,2006-02-14T15:16:03.000Z
9126,338,1,675.0,0.99,2005-05-28T21:22:44.000Z
9127,338,2,1510.0,4.99,2005-06-15T21:39:34.000Z
9128,338,1,1807.0,5.99,2005-06-16T19:58:59.000Z
9129,338,2,1952.0,4.99,2005-06-17T07:33:02.000Z
9130,338,1,2148.0,6.99,2005-06-17T21:44:35.000Z
9131,338,1,2179.0,0.99,2005-06-17T23:41:36.000Z
9132,338,1,2495.0,4.99,2005-06-18T21:15:42.000Z
9133,338,1,3458.0,5.99,2005-06-21T20:42:49.000Z
9134,338,1,3516.0,0.99,2005-07-05T23:50:30.000Z
9135,338,2,3772.0,2.99,2005-07-06T12:22:53.000Z
9136,338,2,4104.0,5.99,2005-07-07T05:25:41.000Z
9137,338,2,4779.0,4.99,2005-07-08T14:53:41.000Z
9138,338,1,5309.0,4.99,2005-07-09T15:00:16.000Z
9139,338,1,6236.0,2.99,2005-07-11T13:18:17.000Z
9140,338,1,6360.0,4.99,2005-07-11T20:07:40.000Z
9141,338,2,7584.0,3.99,2005-07-27T22:15:46.000Z
9142,338,1,8766.0,0.99,2005-07-29T18:41:04.000Z
9143,338,1,9485.0,7.99,2005-07-30T22:32:40.000Z
9144,338,2,10791.0,2.99,2005-08-01T20:41:52.000Z
9145,338,1,10897.0,0.99,2005-08-02T00:23:42.000Z
9146,338,2,11064.0,4.99,2005-08-02T05:55:17.000Z
9147,338,2,11671.0,4.99,2005-08-17T04:50:21.000Z
9148,338,2,11719.0,5.99,2005-08-17T06:46:05.000Z
9149,338,1,12167.0,2.99,2005-08-18T00:00:02.000Z
9150,338,1,13284.0,3.99,2005-08-19T17:12:31.000Z
9151,338,1,14619.0,2.99,2005-08-21T17:10:03.000Z
9152,338,2,15105.0,0.99,2005-08-22T11:01:33.000Z
9153,338,2,15173.0,6.99,2005-08-22T14:26:29.000Z
9154,339,1,876.0,5.99,2005-05-30T04:41:22.000Z
9155,339,2,1432.0,3.99,2005-06-15T17:27:24.000Z
9156,339,1,1536.0,4.99,2005-06-15T23:52:22.000Z
9157,339,2,1629.0,4.99,2005-06-16T06:53:47.000Z
9158,339,1,3146.0,6.99,2005-06-20T19:21:48.000Z
9159,339,1,3335.0,4.99,2005-06-21T09:09:08.000Z
9160,339,2,3536.0,2.99,2005-07-06T00:36:11.000Z
9161,339,1,4243.0,4.99,2005-07-07T12:39:58.000Z
9162,339,1,4467.0,0.99,2005-07-07T23:13:52.000Z
9163,339,2,4967.0,3.99,2005-07-08T22:48:03.000Z
9164,339,1,5720.0,3.99,2005-07-10T10:09:12.000Z
9165,339,1,6072.0,6.99,2005-07-11T03:52:40.000Z
9166,339,1,6425.0,0.99,2005-07-11T22:54:52.000Z
9167,339,2,6682.0,7.99,2005-07-12T11:12:43.000Z
9168,339,2,7244.0,2.99,2005-07-27T09:27:33.000Z
9169,339,2,7973.0,4.99,2005-07-28T13:10:06.000Z
9170,339,1,8968.0,0.99,2005-07-30T02:57:32.000Z
9171,339,2,9208.0,5.99,2005-07-30T11:54:03.000Z
9172,339,1,9663.0,4.99,2005-07-31T05:10:48.000Z
9173,339,2,10338.0,3.99,2005-08-01T04:03:03.000Z
9174,339,2,11171.0,4.99,2005-08-02T09:23:41.000Z
9175,339,1,11550.0,2.99,2005-08-17T00:02:06.000Z
9176,339,2,11582.0,3.99,2005-08-17T01:03:49.000Z
9177,339,2,11699.0,5.99,2005-08-17T06:11:58.000Z
9178,339,1,12631.0,0.99,2005-08-18T16:52:51.000Z
9179,339,1,13199.0,3.99,2005-08-19T13:53:22.000Z
9180,339,1,13575.0,5.99,2005-08-20T04:15:20.000Z
9181,339,1,13985.0,0.99,2005-08-20T18:13:06.000Z
9182,339,1,14636.0,4.99,2005-08-21T17:59:17.000Z
9183,339,2,14758.0,3.99,2005-08-21T22:24:52.000Z
9184,340,2,1205.0,4.99,2005-06-15T01:25:56.000Z
9185,340,1,1697.0,3.99,2005-06-16T11:55:20.000Z
9186,340,1,2177.0,5.99,2005-06-17T23:34:45.000Z
9187,340,2,2183.0,4.99,2005-06-18T00:06:01.000Z
9188,340,2,2607.0,5.99,2005-06-19T05:55:01.000Z
9189,340,1,2653.0,5.99,2005-06-19T09:36:53.000Z
9190,340,1,3264.0,0.99,2005-06-21T03:19:03.000Z
9191,340,1,3455.0,2.99,2005-06-21T20:17:51.000Z
9192,340,2,4475.0,2.99,2005-07-07T23:27:30.000Z
9193,340,1,4742.0,0.99,2005-07-08T12:35:23.000Z
9194,340,2,6381.0,4.99,2005-07-11T20:58:48.000Z
9195,340,2,7617.0,2.99,2005-07-27T23:18:40.000Z
9196,340,2,8274.0,4.99,2005-07-29T00:34:32.000Z
9197,340,1,8541.0,0.99,2005-07-29T09:55:01.000Z
9198,340,2,8551.0,4.99,2005-07-29T10:13:11.000Z
9199,340,1,8606.0,4.99,2005-07-29T12:14:24.000Z
9200,340,1,9834.0,2.99,2005-07-31T11:05:42.000Z
9201,340,1,10292.0,2.99,2005-08-01T02:42:40.000Z
9202,340,1,10667.0,8.99,2005-08-01T15:58:22.000Z
9203,340,2,10674.0,3.99,2005-08-01T16:11:52.000Z
9204,340,1,10809.0,0.99,2005-08-01T21:39:27.000Z
9205,340,1,10995.0,0.99,2005-08-02T03:48:00.000Z
9206,340,2,12598.0,4.99,2005-08-18T15:34:03.000Z
9207,340,2,12908.0,1.99,2005-08-19T03:19:05.000Z
9208,340,2,12940.0,2.99,2005-08-19T04:38:29.000Z
9209,340,1,13425.0,2.99,2005-08-19T22:11:44.000Z
9210,340,1,14457.0,4.99,2005-08-21T11:47:38.000Z
9211,340,2,14718.0,0.99,2005-08-21T20:39:25.000Z
9212,340,1,14895.0,2.99,2005-08-22T03:19:23.000Z
9213,340,2,15306.0,2.99,2005-08-22T18:46:36.000Z
9214,340,1,15378.0,9.99,2005-08-22T21:25:17.000Z
9215,341,1,1318.0,2.99,2005-06-15T09:34:26.000Z
9216,341,2,1520.0,7.99,2005-06-15T22:57:20.000Z
9217,341,1,1778.0,1.99,2005-06-16T17:54:48.000Z
9218,341,1,1849.0,7.99,2005-06-16T23:13:19.000Z
9219,341,2,2829.0,2.99,2005-06-19T20:11:30.000Z
9220,341,2,3130.0,7.99,2005-06-20T18:03:22.000Z
9221,341,1,3382.0,5.99,2005-06-21T13:05:23.000Z
9222,341,2,3938.0,4.99,2005-07-06T20:15:45.000Z
9223,341,1,4624.0,2.99,2005-07-08T07:12:17.000Z
9224,341,2,5487.0,4.99,2005-07-09T23:01:50.000Z
9225,341,2,5931.0,0.99,2005-07-10T21:04:19.000Z
9226,341,2,7473.0,2.99,2005-07-27T18:05:40.000Z
9227,341,1,8661.0,2.99,2005-07-29T14:28:24.000Z
9228,341,1,8728.0,9.99,2005-07-29T17:12:49.000Z
9229,341,2,10605.0,0.99,2005-08-01T13:36:26.000Z
9230,341,1,11305.0,6.99,2005-08-02T14:44:55.000Z
9231,341,1,11723.0,2.99,2005-08-17T06:56:22.000Z
9232,341,2,13059.0,0.99,2005-08-19T08:42:01.000Z
9233,341,2,13074.0,8.99,2005-08-19T09:06:53.000Z
9234,341,2,13806.0,4.99,2005-08-20T11:53:46.000Z
9235,341,2,14344.0,4.99,2005-08-21T07:40:56.000Z
9236,341,2,15030.0,0.99,2005-08-22T08:10:21.000Z
9237,341,2,15938.0,6.99,2005-08-23T17:43:31.000Z
9238,342,2,2190.0,5.99,2005-06-18T00:29:51.000Z
9239,342,1,2914.0,5.99,2005-06-20T02:43:18.000Z
9240,342,1,3081.0,2.99,2005-06-20T14:29:13.000Z
9241,342,1,5617.0,0.99,2005-07-10T04:28:50.000Z
9242,342,2,6060.0,4.99,2005-07-11T03:06:17.000Z
9243,342,2,6429.0,8.99,2005-07-11T23:02:50.000Z
9244,342,1,6736.0,2.99,2005-07-12T13:16:50.000Z
9245,342,2,6787.0,7.99,2005-07-12T15:33:28.000Z
9246,342,2,6997.0,0.99,2005-07-27T00:14:02.000Z
9247,342,2,7280.0,2.99,2005-07-27T10:50:52.000Z
9248,342,1,9164.0,2.99,2005-07-30T10:24:14.000Z
9249,342,1,9526.0,0.99,2005-07-31T00:02:22.000Z
9250,342,2,9948.0,5.99,2005-07-31T14:49:41.000Z
9251,342,1,9955.0,0.99,2005-07-31T15:01:26.000Z
9252,342,2,9956.0,4.99,2005-07-31T15:03:47.000Z
9253,342,1,10242.0,4.99,2005-08-01T01:18:12.000Z
9254,342,2,11178.0,2.99,2005-08-02T09:48:10.000Z
9255,342,2,11446.0,0.99,2005-08-02T19:33:37.000Z
9256,342,1,11568.0,0.99,2005-08-17T00:30:01.000Z
9257,342,1,12139.0,6.99,2005-08-17T22:57:13.000Z
9258,342,1,12404.0,4.99,2005-08-18T08:36:34.000Z
9259,342,1,12522.0,2.99,2005-08-18T12:45:40.000Z
9260,342,2,12816.0,4.99,2005-08-19T00:04:05.000Z
9261,342,2,13368.0,4.99,2005-08-19T20:19:35.000Z
9262,342,2,13637.0,4.99,2005-08-20T06:21:15.000Z
9263,342,1,13755.0,2.99,2005-08-20T10:18:53.000Z
9264,342,2,13827.0,4.99,2005-08-20T12:47:19.000Z
9265,342,2,14096.0,2.99,2005-08-20T23:27:46.000Z
9266,342,2,14299.0,0.99,2005-08-21T06:18:57.000Z
9267,342,2,14683.0,8.99,2005-08-21T19:27:44.000Z
9268,342,1,15484.0,4.99,2005-08-23T01:04:49.000Z
9269,342,1,15895.0,3.99,2005-08-23T16:09:31.000Z
9270,343,2,102.0,3.99,2005-05-25T16:22:10.000Z
9271,343,1,455.0,3.99,2005-05-27T18:43:29.000Z
9272,343,2,1547.0,4.99,2005-06-16T00:42:24.000Z
9273,343,1,1564.0,6.99,2005-06-16T01:47:07.000Z
9274,343,2,1879.0,0.99,2005-06-17T01:57:34.000Z
9275,343,2,1922.0,0.99,2005-06-17T05:04:25.000Z
9276,343,2,2461.0,6.99,2005-06-18T18:58:12.000Z
9277,343,1,2980.0,8.99,2005-06-20T07:35:03.000Z
9278,343,1,3407.0,0.99,2005-06-21T15:14:02.000Z
9279,343,1,3978.0,5.99,2005-07-06T22:04:33.000Z
9280,343,1,4472.0,7.99,2005-07-07T23:22:06.000Z
9281,343,2,5097.0,4.99,2005-07-09T05:09:51.000Z
9282,343,1,5337.0,3.99,2005-07-09T16:03:50.000Z
9283,343,1,7069.0,6.99,2005-07-27T02:59:35.000Z
9284,343,2,8012.0,5.99,2005-07-28T14:29:00.000Z
9285,343,2,8088.0,9.99,2005-07-28T17:23:49.000Z
9286,343,2,9458.0,5.99,2005-07-30T21:24:34.000Z
9287,343,2,9739.0,2.99,2005-07-31T08:08:03.000Z
9288,343,1,10822.0,0.99,2005-08-01T21:54:28.000Z
9289,343,1,11212.0,0.99,2005-08-02T11:18:29.000Z
9290,343,2,11570.0,2.99,2005-08-17T00:34:32.000Z
9291,343,2,13279.0,4.99,2005-08-19T17:02:18.000Z
9292,343,2,13522.0,3.99,2005-08-20T01:44:06.000Z
9293,343,2,13866.0,0.99,2005-08-20T14:05:29.000Z
9294,343,2,15973.0,5.99,2005-08-23T19:04:41.000Z
9295,344,2,157.0,2.99,2005-05-26T00:25:21.000Z
9296,344,2,813.0,5.99,2005-05-29T19:14:34.000Z
9297,344,1,1341.0,3.99,2005-06-15T11:26:18.000Z
9298,344,2,1475.0,4.99,2005-06-15T20:08:01.000Z
9299,344,1,1731.0,0.99,2005-06-16T14:32:12.000Z
9300,344,2,4028.0,5.99,2005-07-07T01:19:14.000Z
9301,344,2,4347.0,3.99,2005-07-07T17:58:57.000Z
9302,344,2,6363.0,5.99,2005-07-11T20:13:19.000Z
9303,344,2,7480.0,4.99,2005-07-27T18:19:53.000Z
9304,344,2,8561.0,2.99,2005-07-29T10:29:12.000Z
9305,344,2,9788.0,4.99,2005-07-31T09:28:21.000Z
9306,344,2,11116.0,5.99,2005-08-02T07:34:40.000Z
